p_id,style_score,confidence_score,text_id,Time taken,Age,Sex,Ethnicity simplified,Country of birth,Employment status,Gender,round,data,label,Age_group,annotation_id,ethnicity,batch,minutes,gender_factor,new_style_score,new_confidence_score,style_comp,confidence_comp
6717f227422d48f5727f0081,1,4,318960,1482,29,Female,Black,United States,DATA_EXPIRED,Woman,3,PASTEL,female,26-35,6,Black,1,25,Woman,3.0,3.0,False,False
5f1272e2efc9521cd918ce63,1,4,3445273,1107,46,Female,Black,United States,Other,Woman,3,BLOG,male,46-55,1,Black,1,18,Woman,2.0,3.0,False,False
62a0294e78bac60d6f9c49df,4,4,3445273,1091,68,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Man,3,BLOG,male,66 +,2,White,1,18,Man,5.0,4.0,False,True
6717f227422d48f5727f0081,4,3,3445273,1482,29,Female,Black,United States,DATA_EXPIRED,Woman,3,BLOG,male,26-35,6,Black,1,25,Woman,4.0,3.0,True,True
5f1272e2efc9521cd918ce63,1,3,3445442,1107,46,Female,Black,United States,Other,Woman,3,BLOG,male,46-55,1,Black,1,18,Woman,1.0,4.0,True,False
62a0294e78bac60d6f9c49df,3,4,3445442,1091,68,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Man,3,BLOG,male,66 +,2,White,1,18,Man,3.0,2.0,True,False
6717f227422d48f5727f0081,1,4,3445442,1482,29,Female,Black,United States,DATA_EXPIRED,Woman,3,BLOG,male,26-35,6,Black,1,25,Woman,3.0,4.0,False,True
5f1272e2efc9521cd918ce63,3,2,3446946,1107,46,Female,Black,United States,Other,Woman,3,BLOG,male,46-55,1,Black,1,18,Woman,4.0,2.0,False,True
62a0294e78bac60d6f9c49df,3,4,3446946,1091,68,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Man,3,BLOG,male,66 +,2,White,1,18,Man,4.0,3.0,False,False
6717f227422d48f5727f0081,3,3,3446946,1482,29,Female,Black,United States,DATA_EXPIRED,Woman,3,BLOG,male,26-35,6,Black,1,25,Woman,3.0,4.0,True,False
5f1272e2efc9521cd918ce63,4,2,3457177,1107,46,Female,Black,United States,Other,Woman,3,BLOG,male,46-55,1,Black,1,18,Woman,2.0,3.0,False,False
62a0294e78bac60d6f9c49df,3,4,3457177,1091,68,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Man,3,BLOG,male,66 +,2,White,1,18,Man,3.0,3.0,True,False
6717f227422d48f5727f0081,1,4,3457177,1482,29,Female,Black,United States,DATA_EXPIRED,Woman,3,BLOG,male,26-35,6,Black,1,25,Woman,3.0,4.0,False,True
5f1272e2efc9521cd918ce63,3,2,3463708,1107,46,Female,Black,United States,Other,Woman,3,BLOG,female,46-55,1,Black,1,18,Woman,4.0,3.0,False,False
62a0294e78bac60d6f9c49df,4,3,3463708,1091,68,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Man,3,BLOG,female,66 +,2,White,1,18,Man,5.0,4.0,False,False
6717f227422d48f5727f0081,5,3,3463708,1482,29,Female,Black,United States,DATA_EXPIRED,Woman,3,BLOG,female,26-35,6,Black,1,25,Woman,4.0,3.0,False,True
5f1272e2efc9521cd918ce63,4,2,3464451,1107,46,Female,Black,United States,Other,Woman,3,BLOG,male,46-55,1,Black,1,18,Woman,4.0,2.0,True,True
62a0294e78bac60d6f9c49df,3,4,3464451,1091,68,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Man,3,BLOG,male,66 +,2,White,1,18,Man,3.0,3.0,True,False
6717f227422d48f5727f0081,5,3,3464451,1482,29,Female,Black,United States,DATA_EXPIRED,Woman,3,BLOG,male,26-35,6,Black,1,25,Woman,3.0,4.0,False,False
5f1272e2efc9521cd918ce63,2,2,3464820,1107,46,Female,Black,United States,Other,Woman,3,BLOG,female,46-55,1,Black,1,18,Woman,2.0,3.0,True,False
62a0294e78bac60d6f9c49df,3,4,3464820,1091,68,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Man,3,BLOG,female,66 +,2,White,1,18,Man,1.0,4.0,False,True
6717f227422d48f5727f0081,1,4,3464820,1482,29,Female,Black,United States,DATA_EXPIRED,Woman,3,BLOG,female,26-35,6,Black,1,25,Woman,2.0,4.0,False,True
5f1272e2efc9521cd918ce63,2,3,3467867,1107,46,Female,Black,United States,Other,Woman,3,BLOG,female,46-55,1,Black,1,18,Woman,2.0,2.0,True,False
62a0294e78bac60d6f9c49df,5,4,3467867,1091,68,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Man,3,BLOG,female,66 +,2,White,1,18,Man,4.0,3.0,False,False
6717f227422d48f5727f0081,1,3,3467867,1482,29,Female,Black,United States,DATA_EXPIRED,Woman,3,BLOG,female,26-35,6,Black,1,25,Woman,3.0,4.0,False,False
5f1272e2efc9521cd918ce63,2,3,3468759,1107,46,Female,Black,United States,Other,Woman,3,BLOG,female,46-55,1,Black,1,18,Woman,3.0,3.0,False,True
62a0294e78bac60d6f9c49df,4,4,3468759,1091,68,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Man,3,BLOG,female,66 +,2,White,1,18,Man,4.0,3.0,True,False
6717f227422d48f5727f0081,4,2,3468759,1482,29,Female,Black,United States,DATA_EXPIRED,Woman,3,BLOG,female,26-35,6,Black,1,25,Woman,4.0,2.0,True,True
5f1272e2efc9521cd918ce63,1,3,3469096,1107,46,Female,Black,United States,Other,Woman,3,BLOG,female,46-55,1,Black,1,18,Woman,1.0,3.0,True,True
62a0294e78bac60d6f9c49df,2,3,3469096,1091,68,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Man,3,BLOG,female,66 +,2,White,1,18,Man,2.0,3.0,True,True
6717f227422d48f5727f0081,2,4,3469096,1482,29,Female,Black,United States,DATA_EXPIRED,Woman,3,BLOG,female,26-35,6,Black,1,25,Woman,1.0,4.0,False,True
5f1272e2efc9521cd918ce63,3,2,3475178,1107,46,Female,Black,United States,Other,Woman,3,BLOG,female,46-55,1,Black,1,18,Woman,1.0,4.0,False,False
62a0294e78bac60d6f9c49df,3,4,3475178,1091,68,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Man,3,BLOG,female,66 +,2,White,1,18,Man,1.0,4.0,False,True
6717f227422d48f5727f0081,1,4,3475178,1482,29,Female,Black,United States,DATA_EXPIRED,Woman,3,BLOG,female,26-35,6,Black,1,25,Woman,2.0,3.0,False,False
5f1272e2efc9521cd918ce63,2,3,3486596,1107,46,Female,Black,United States,Other,Woman,3,BLOG,female,46-55,1,Black,1,18,Woman,2.0,3.0,True,True
62a0294e78bac60d6f9c49df,1,4,3486596,1091,68,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Man,3,BLOG,female,66 +,2,White,1,18,Man,1.0,4.0,True,True
6717f227422d48f5727f0081,1,3,3486596,1482,29,Female,Black,United States,DATA_EXPIRED,Woman,3,BLOG,female,26-35,6,Black,1,25,Woman,3.0,1.0,False,False
5f1272e2efc9521cd918ce63,2,3,3490604,1107,46,Female,Black,United States,Other,Woman,3,BLOG,female,46-55,1,Black,1,18,Woman,2.0,3.0,True,True
62a0294e78bac60d6f9c49df,1,4,3490604,1091,68,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Man,3,BLOG,female,66 +,2,White,1,18,Man,1.0,4.0,True,True
6717f227422d48f5727f0081,1,4,3490604,1482,29,Female,Black,United States,DATA_EXPIRED,Woman,3,BLOG,female,26-35,6,Black,1,25,Woman,4.0,2.0,False,False
63fcfd81a075a45d1a821308,5,4,10849,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PASTEL,female,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,4,3,11925,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PASTEL,female,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,4,3,13578,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PASTEL,male,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,3,3,14215,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PASTEL,male,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,5,3,17681,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PASTEL,female,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,4,3,1880,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PASTEL,female,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,1,4,19457,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PASTEL,male,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,5,4,1969,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PASTEL,male,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,1,4,28956,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PASTEL,Non-binary,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,1,4,30169,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PASTEL,male,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,1,4,30672,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PASTEL,female,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,3,3,31609,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PASTEL,male,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,1,4,3314062,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,BLOG,female,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,1,4,34448,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PASTEL,Non-binary,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,1,4,34463,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PASTEL,male,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,2,4,3520079,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,BLOG,female,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,4,3,3528970,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,BLOG,female,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,5,4,3621783,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,BLOG,male,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,1,4,36341,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PASTEL,female,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,5,4,3865293,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,BLOG,female,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,4,3,3986168,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,BLOG,female,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,5,4,3990524,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,BLOG,male,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,4,3,39c279b6a6ec993e29b40890f127d5e9,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PAN13-EN,female,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,5,4,4217058,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,BLOG,male,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,2,3,4601,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PASTEL,Non-binary,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,4,3,5b61a6bcd3d466e81a660e56ec69b0cb,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PAN13-EN,male,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,5,4,75eaa4a58551cf942052ad916998b143,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PAN13-EN,female,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,4,3,9084,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PASTEL,Non-binary,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,1,4,9216,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PASTEL,male,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,4,4,9317,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PASTEL,male,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,5,4,93461f768317abcbba6572eeeabeddac,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PAN13-EN,female,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,2,3,af537834b51d385798642c0f4daf22d9,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PAN13-EN,female,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,4,3,b55cb981ce35e677b6ee9581d70a74e1,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PAN13-EN,male,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,5,3,b7570d29fbccc7393e4f35c44dd5a497,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PAN13-EN,male,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,5,4,bdca1e8ea0510fe813a532bbc79126d6,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PAN13-EN,female,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,5,4,d328a3c669a5b60298396a53ec2b9e39,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PAN13-EN,male,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,5,4,dd7ae05ce600dc92cd6ecb4dc5513280,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PAN13-EN,female,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,1,4,e66593e03bdc06905c77f158cac5ecc8,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PAN13-EN,male,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,2,3,e684ff165d6eb4ec1b922b4c834be23e,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PAN13-EN,female,66 +,2,Black,1,38,Woman,,,False,False
63fcfd81a075a45d1a821308,3,3,fbd5a32e8be4d4a9e5ad92550b2812b9,2305,68,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,4,PAN13-EN,female,66 +,2,Black,1,38,Woman,,,False,False
663e5bec6ff4d08e75468e28,2,3,11123,1833,33,Female,White,United States,Part-Time,Woman,5,PASTEL,Non-binary,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,2,3,11123,760,28,Female,White,Canada,Full-Time,Woman,5,PASTEL,Non-binary,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,2,3,11191,1833,33,Female,White,United States,Part-Time,Woman,5,PASTEL,male,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,2,2,11191,760,28,Female,White,Canada,Full-Time,Woman,5,PASTEL,male,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,4,2,14240,1833,33,Female,White,United States,Part-Time,Woman,5,PASTEL,female,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,3,3,14240,760,28,Female,White,Canada,Full-Time,Woman,5,PASTEL,female,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,2,3,16455,1833,33,Female,White,United States,Part-Time,Woman,5,PASTEL,male,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,3,4,16455,760,28,Female,White,Canada,Full-Time,Woman,5,PASTEL,male,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,2,3,2482089,1833,33,Female,White,United States,Part-Time,Woman,5,BLOG,female,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,1,4,2482089,760,28,Female,White,Canada,Full-Time,Woman,5,BLOG,female,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,1,2,25256,1833,33,Female,White,United States,Part-Time,Woman,5,PASTEL,female,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,2,3,25256,760,28,Female,White,Canada,Full-Time,Woman,5,PASTEL,female,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,5,3,25645,1833,33,Female,White,United States,Part-Time,Woman,5,PASTEL,female,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,3,3,25645,760,28,Female,White,Canada,Full-Time,Woman,5,PASTEL,female,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,3,4,2b23f2c72cfc89c3aa19fd9f10b5d510,1833,33,Female,White,United States,Part-Time,Woman,5,PAN13-EN,female,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,1,3,2b23f2c72cfc89c3aa19fd9f10b5d510,760,28,Female,White,Canada,Full-Time,Woman,5,PAN13-EN,female,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,4,3,31896,1833,33,Female,White,United States,Part-Time,Woman,5,PASTEL,male,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,3,3,31896,760,28,Female,White,Canada,Full-Time,Woman,5,PASTEL,male,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,3,3,3314582,1833,33,Female,White,United States,Part-Time,Woman,5,BLOG,female,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,1,4,3314582,760,28,Female,White,Canada,Full-Time,Woman,5,BLOG,female,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,1,3,34570,1833,33,Female,White,United States,Part-Time,Woman,5,PASTEL,male,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,1,4,34570,760,28,Female,White,Canada,Full-Time,Woman,5,PASTEL,male,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,4,4,34710,1833,33,Female,White,United States,Part-Time,Woman,5,PASTEL,female,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,2,2,34710,760,28,Female,White,Canada,Full-Time,Woman,5,PASTEL,female,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,1,3,3495919,1833,33,Female,White,United States,Part-Time,Woman,5,BLOG,male,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,1,4,3495919,760,28,Female,White,Canada,Full-Time,Woman,5,BLOG,male,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,5,2,3611552,1833,33,Female,White,United States,Part-Time,Woman,5,BLOG,male,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,2,2,3611552,760,28,Female,White,Canada,Full-Time,Woman,5,BLOG,male,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,1,2,3613690,1833,33,Female,White,United States,Part-Time,Woman,5,BLOG,female,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,1,4,3613690,760,28,Female,White,Canada,Full-Time,Woman,5,BLOG,female,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,2,1,3648467,1833,33,Female,White,United States,Part-Time,Woman,5,BLOG,female,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,5,4,3648467,760,28,Female,White,Canada,Full-Time,Woman,5,BLOG,female,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,1,4,36956,1833,33,Female,White,United States,Part-Time,Woman,5,PASTEL,male,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,1,4,36956,760,28,Female,White,Canada,Full-Time,Woman,5,PASTEL,male,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,4,3,3761833,1833,33,Female,White,United States,Part-Time,Woman,5,BLOG,male,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,3,3,3761833,760,28,Female,White,Canada,Full-Time,Woman,5,BLOG,male,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,4,3,3865339,1833,33,Female,White,United States,Part-Time,Woman,5,BLOG,female,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,1,4,3865339,760,28,Female,White,Canada,Full-Time,Woman,5,BLOG,female,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,4,3,39600d4852b1e5cd00252ada5686cebd,1833,33,Female,White,United States,Part-Time,Woman,5,PAN13-EN,female,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,5,4,39600d4852b1e5cd00252ada5686cebd,760,28,Female,White,Canada,Full-Time,Woman,5,PAN13-EN,female,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,5,4,39699,1833,33,Female,White,United States,Part-Time,Woman,5,PASTEL,male,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,3,2,39699,760,28,Female,White,Canada,Full-Time,Woman,5,PASTEL,male,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,4,3,3976393,1833,33,Female,White,United States,Part-Time,Woman,5,BLOG,male,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,2,3,3976393,760,28,Female,White,Canada,Full-Time,Woman,5,BLOG,male,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,4,1,3983558,1833,33,Female,White,United States,Part-Time,Woman,5,BLOG,female,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,4,3,3983558,760,28,Female,White,Canada,Full-Time,Woman,5,BLOG,female,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,4,3,4105191,1833,33,Female,White,United States,Part-Time,Woman,5,BLOG,male,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,5,4,4105191,760,28,Female,White,Canada,Full-Time,Woman,5,BLOG,male,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,4,4,4108651,1833,33,Female,White,United States,Part-Time,Woman,5,BLOG,female,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,3,2,4108651,760,28,Female,White,Canada,Full-Time,Woman,5,BLOG,female,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,4,2,4119658,1833,33,Female,White,United States,Part-Time,Woman,5,BLOG,male,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,1,4,4119658,760,28,Female,White,Canada,Full-Time,Woman,5,BLOG,male,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,4,3,4150189,1833,33,Female,White,United States,Part-Time,Woman,5,BLOG,male,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,4,3,4150189,760,28,Female,White,Canada,Full-Time,Woman,5,BLOG,male,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,3,3,4233165,1833,33,Female,White,United States,Part-Time,Woman,5,BLOG,female,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,1,4,4233165,760,28,Female,White,Canada,Full-Time,Woman,5,BLOG,female,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,2,2,4298893,1833,33,Female,White,United States,Part-Time,Woman,5,BLOG,female,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,1,3,4298893,760,28,Female,White,Canada,Full-Time,Woman,5,BLOG,female,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,4,2,4301048,1833,33,Female,White,United States,Part-Time,Woman,5,BLOG,female,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,5,4,4301048,760,28,Female,White,Canada,Full-Time,Woman,5,BLOG,female,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,2,2,4321513,1833,33,Female,White,United States,Part-Time,Woman,5,BLOG,male,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,4,3,4321513,760,28,Female,White,Canada,Full-Time,Woman,5,BLOG,male,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,5,4,61c873be1b8f76c188e4f2d5aab73290,1833,33,Female,White,United States,Part-Time,Woman,5,PAN13-EN,female,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,5,4,61c873be1b8f76c188e4f2d5aab73290,760,28,Female,White,Canada,Full-Time,Woman,5,PAN13-EN,female,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,5,3,6820,1833,33,Female,White,United States,Part-Time,Woman,5,PASTEL,female,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,2,4,6820,760,28,Female,White,Canada,Full-Time,Woman,5,PASTEL,female,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,4,3,8088,1833,33,Female,White,United States,Part-Time,Woman,5,PASTEL,Non-binary,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,2,2,8088,760,28,Female,White,Canada,Full-Time,Woman,5,PASTEL,Non-binary,26-35,5,White,1,13,Woman,,,False,False
663e5bec6ff4d08e75468e28,1,3,8230,1833,33,Female,White,United States,Part-Time,Woman,5,PASTEL,male,26-35,3,White,1,31,Woman,,,False,False
66ae39f0b2d7bee8cfdb6c9f,2,3,8230,760,28,Female,White,Canada,Full-Time,Woman,5,PASTEL,male,26-35,5,White,1,13,Woman,,,False,False
