"P_i","text_id","short_text"
0.355555555555556,"3469195","This morning, my body aches from the exercise i did yesterday. Got up and prepared breakfast: 1. a can of tomyum tuna / 170 calories / protein 2. 3 microwave egg-white with fat-free cheese / 100 calories / protein 3. 1 miso soup / 50 calories 4. 1 teaspoon of peanut butter / 80 calories / carb 5...."
0.355555555555556,"34710","The auditorium was crowded at the presentation Fortunately my friends and I were able to sit together The presenter looked nervous at first He turned out to be very poised, interesting and fun It was totally worth going for the extra credit!"
0.177777777777778,"3474820","hey everyone! wow....this warm weather is gettin the parties started...jay, u know what im talkin bout haha...never again...well not for a while! I gots a pool!! lots of fun, but is chris welty leans on the side one more time, hes kickin his 'muscular' ass kicked!! hahahaha long walks to starbuck..."
0.222222222222222,"3475178","OMG i havn't writen in a long time. i'm at my grandmas and bored. so there. more later
lately i have been desprately lonely. i don't know why. i just keep thingking why don't i have more friends? why do i thinkinh that everyone has been up to fun stuff w/ out me? i'm probably just paranoied."
0.155555555555556,"3486596","NO!!!!!!!!!!!Diana didn't win!!!!!!!!!!!(sob! )I have to admit that i am a Diana DeGarmo fan. Diana DeGarmo rocks!She is .Her is just great.I even named my neopet after her!(chuckle! ) This is DiAnA_dE_gArMo. I liked Diana when I saw her singing,'My Heart Will Go On' ."
0.222222222222222,"3488128","Everyone changes weither its good or bad, everyone goes through a dramitcic change. I change and i realized i don't like change. I lost all of my good friends over a stupid fight and now we want 2 kick each others ass. I also woke up a little, grew a little, I realized tht my life itsn't tht best..."
0.355555555555556,"3490604","life's awsome when yur having fun and happy...but is it really all that worth it in the end?.... my answer to that is no.. and ill tell you why these 2 past years ive changed alot. I havent focused on God enuff, ive been just trying to live the life that everyone expects a teenage gurl to live. Hanging out with different people, some good and some bad, haveing fun and joking around..."
0.155555555555556,"3494117","[Blogger's note: This is my first blog posting ever, so I’m a little nervous about jumping in here. The subject of my first post is not a particularly controversial or “hot-button” issue - it concerns some of the the procedural arcana involved in conducting Presidential elections. But it’s a topi..."
0.244444444444444,"3495919","I went to a party for a few of my friends' crew (a sport where a team of rowers race boats) team yesterday, and like at most parties I attend where the host is not either myself or one of my friends, about half the people were cool and fun and let me and my friend Boney (whom I invited to tag alo..."
0.355555555555556,"3500638","I just love being a recovering addict on blogspot. Ever notice how it is really Blogs-pot? Maybe that's me being me, a drug addict who sees the word pot in like everything I ever see. I smoked pot for over thirty some years like almost every day and it finally got in the way. In the way of my cra..."
0.266666666666667,"3500_0","in the world of sabina there are many dolls This is very influenced by the most favorites dolls the friends and the families are reflected in the dolls my favorite set of dolls is a sports team made with replicas"
0.355555555555556,"35040_0","People over to shop at this store. The mannequins always look so fancy. Shoe sales accomidate the changing seasons. It's time to get rid of your old, worn out clothing. Shop with us and look fabulous."
0.155555555555556,"3520079","You won't believe it, I just wasted 5 hours sitting here playing this PC gamed called Age of Empires. It is high addictive and my need to win resulted in several attempts at it. I think the computer got sick of playing it that it let me win. Well, that was time well spent... Anyhow, I am writing ..."
0.2,"3520883","I was going to continue with my Maui trip but have decided to drop that due to the lack of interest that I have in repeating a trip that I spent mostly reading and lounging by the pool. In less that six days I leave for four weeks to go to Camp Stewart. An all boys camp (hell on Earth...) with li..."
0.266666666666667,"3524507","sIanZ..dUn0e wAd 2 wRitE oSo..nTh mUcH l0r..bUt gEneRaLLy mY liFe n0w kIndA suCkZ l0r..haIx..oSo dUn0 h0w 2 sAe..n0t eVeryThin's g0inG tHe wAy i wAnT iT 2 l0r..iTs dE uPs n d0wnS..aGaiN..sTupiD 1 lA..nTh mUch l0r..n0 m0od 2 sAe la..sUm oTheR tImE bAh..cYaZ..=(another week gone le..juz lyk tt..tim..."
0.177777777777778,"3528970","Beautiful Day in Connecticut, sunny nice breeze and min humidity...gotta love it. Went to my first DCA show of the year last night. Great night for drum corps. If you want to see the scores and read the review go to  Drum Corps discussion Board . Pool is ready and kids have been swimming every da..."
0.2,"3531507","All or Nothing Uhh I know when he's been on your mind That distant look is in your eyes I thought with time you'd realize It's over over It's not the way I choose to live And something somewhere's got to give As sharing this relationship gets older older You know I'd fight for you But how I can f..."
0.355555555555556,"3533332","Ok, it's the weekend before my first exam! Biology...hmm I did 6 hours of study today, 3 practice exams, and I still have to learn the theory more thoroughly! Stupid viruses...meanwhile, i'm waiting for my mum to bring the pizza home, so toodles!Ok, so I went to bed at 4.48 a.m. Yes, very late. B..."
0.266666666666667,"3536378","i started typing this blog to get some things off my chest! it is unusually tough moving from one place to another and trying to do all these things at once. i have been just shuting down most of the timetaking the easy way out. i was expecting to have some comments! but how? the thousands of blo..."
0.355555555555556,"35366","The cow is ready to go on a adventure. First he climbed onto this statue. Next, he felt rebellious and broke the rules of the no trespassing sign. The adrenaline from the mischievous behavior led him to the cattle barn. After which he finally ended his journey at the State Fair grounds."
0.2,"3539139","'Go to America. It's filled with opportunity and knowledge' 'Go to Canada. It's fewer crime rate' 'Go to China. It's better than America' Going to a place where a person feels that he belongs, that is an exciting feeling fill with wonder and optimism. But... For many, the result is a great disapp..."
0.288888888888889,"3546815","complete solitude as far-off voices mingle with shrill cries of gulls Copyright 06/11/2004 Therese 'Parpar' BaricI saw the look on her face when he told her to SHUT UP The tears straining behind her eyes As she gazed steadfastly at the TV The Lightning won Bringing back memories of 1961 another t..."
0.311111111111111,"35675","The dog found a little girl. He wanted to get a hug, and she gave him one. The little girl also loved to hug cats. Then she got her bag ready to go. She got on the bus to go to school. The girl was scared of the dog, at first. Then she saw how cute and cuddly he was! She still prefers her cat, Mittens. She also really enjoys her backpack She uses it to get on the school bus and get to school."
0.355555555555556,"3578919","Ok, so I have read ALOT of other peoples blogs and as of yet I think 3 people (friends of course) have read mine. I am going to start looking into places I can post my link so that I can get complete strangers to read my ramblings!! Why would I want complete strangers to read any of my daily nons..."
0.222222222222222,"3596051","When I saw the movie---> along came Polly . I do love a section of an actor's lines in the movie. It's about how to treat our life, as follows: ' It's not about what happened in the past or what you think might happen in the future. It's about the ride, for Christ's sake. There's no point going t..."
0.266666666666667,"3596192","Plans for the garden are taking shape and growing! I have spent hours working in the space - getting to know the space, really. Now I have committed my ideas to paper, staked out the areas, and know the features I am going to install. The place will be pretty 'raw' the rest of this year but the c..."
0.133333333333333,"3601167","Hmm... this was my first day of actual summer vacation and i had to get up at like 7 b/c my sister wanted me to go with her to her chiroprators appt and on the way there while i had been very nice to actually get up and go with her, she starts getting all mad at me. Im like what the heck!! why r ..."
0.288888888888889,"3603867","comes this copout. But since nobody's reading this yet, I doubt it makes much difference - a test of the 'tree falling in the woods' theory... - I Can't - Please forget the words that I just blurted out, it wasn't me, it was my strange and creeping doubt, it keeps rattling my cage. And there's no..."
0.355555555555556,"3611552","A letter of complain Dear Ms Tang, I really must have to complain about the summer camp that organized by your company. I was one of the first students from my school to go to this camp. Expecting a relaxing camp, the camp was totally a disaster! There were many problems in the camp, such as ther..."
0.155555555555556,"3612757","My polling station was inside a Catholic nursing home. The door was locked and the lady at the desk was talking on the phone. I stood there waiting for someone, anyone to let me. Finally, a nun passed by and after convincing her that my voter's card and lack of any other reason to visit a Catholi..."
0.266666666666667,"3613690","Having just returned to the United States after 4 years in Canada, I find myself halfway between returning 'home' and embarking upon something new and strange. I can't say that I feel entirely at ease. Oh, certain aspects of my environment take on a rather deja vu quality, but I find that this ex..."
0.4,"3621783","busy week, sport, music the usual stuff. couldnt be bothered posting.made some sik song loop things at lukes, had a pizza dinner and downloaded music. listened to music...rise fm hardcore music 21 minutes hardcore dance track. boring chinese school, came out half and hour early... and yeahhad piz..."
0.222222222222222,"36341","It was a special day for the marching band at my school. We had been tested previously, and now was the time for our performance on Veterans' Day. We were stellar, and we saluted the group of veterans after our performance. The test of handling the performance anxiety wasn't as bad as maintaining uniform, which we failed and were cheered in response. An example of this failed test is that Brian somehow lost his shoe and realized when we were walking back to the buses."
0.155555555555556,"3648467","yea so hmm..saturday day i chilled with kim n pel then jenio came down..talked to sum ppl then decided to go to sar's with sum cool cats..it was fun except i think sar's dad got mad cause we were to loud or sumin so we left for gavin's..me n like 7 other ppl cramed into davids car..yea that was i..."
0.288888888888889,"3654296","This is my first Blog so Let's Talk! Most Sellers that choose the FSBO route, do so because they are reluctant to pay the commission fee. Why? Sellers feel that we get paid too much money to put a sign in the yard & input information about their property on the MLS. Unfortunately, we as real esta..."
0.222222222222222,"3658006","Hey all! I am feeling refreshed today! I went to  church today and I feel like a ton of wieght has just FALLEN off of me. It was time to shake them demons off . . . it was time to reflect on my life, the purpose of my life and I needed to search and find out what god has created me for! Yes I sai..."
0.288888888888889,"3670664","The temperature at which book paper catches fire and burns... Rather mesmerizing book I'm reading now, written in the 1950's and still relevant even today. Before reading it, I didn't realize it was a utopia kind of story and while I've read 1984 and Brave New World, this book just didn't come to..."
0.266666666666667,"3672974","Welcome! Make yourself at home... it's my first post. Lol, I'm a blog virgin... well not really ). Anyway, I plan to post my goings-on in here (is that gramatical?) for the summer, and maybe even beyond that. Just to update what's been going on in my life: The job hunt continues, though not as vi..."
0.222222222222222,"3690904","Hey this is my first post so i hope i don't disapoint you, whoever you are found out about this site from a friend(  ) and thought the concept of a way to post your ideas and thoughts for free was alright so here i am typin'. well i guess i'll talk about today. well sleeped in till 11am. got up a..."
0.355555555555556,"3694451","Reason with yourself to 12 and change your mind concerning Suicide 1. Is it necessary for me to kill myself? 2. Is suicide the best option? 3. Are there no other better options 4. Is life not the most valuable possession that I have? 5. They say, “When there is life, there is hope”. Is it not tru..."
0.155555555555556,"36956","This years vacation sights were amazing. We started by visiting the cathedral. We had lots of fun during the trip. I even bought a candy bar that wasn't for girls. I was so tired I could take naps for days!"
0.288888888888889,"3712430","I thought if I list out everything that's buzzing around my head it might help! Then again, there's so much I doubt I'll ever manage it.... 'If learning involves the use of ICT, it's e-learning' (Dfes UK) Can the desired learning outcomes drive the technology? Or will the 'imposed' technology dri..."
0.222222222222222,"3722582","After the long wait, the site and domain is up and running. About damn time....This site will soon be transferring over to my new domain at  PocketKangaroos.com . The site name originates from the poker hand of being dealt two kings right at the start.What a crummy stretch the Cubs are on of late..."
0.266666666666667,"3723402","Where are [u] manz.. Missing [u] lots lots.. And my god bro whom i lose contact with too.. Haiz... So sad... Haiz.. I miss [u] till so much then u cum online thank god man... Today my day just pass like tat lohz... My day will always be okok unless something gd will happen to me on the day... Nth..."
0.355555555555556,"3741966","Where to begin?! The beginning would be good but I feel that jumping around keeps you on your toes more...jazz's things up a bit! You are going to go on a strange trip, so grab a cocktail, sit back and buckle up...you are in for a long strange ride...YE-HAAAA! First of all I must confess that I a..."
0.622222222222222,"37480_1","Many of the town's citizens decided to take part in the peace march. People of all different backgrounds and races attended. They all carried banners and signs proclaiming their peaceful, progressive beliefs. Young and old people alike were in attendance, lending their support. Later, a march focusing on police excesses followed."
0.244444444444444,"3749229","And I came back with not only a tan, but a much better attitude. One of my friends brought a picture we'd taken together 3 years ago, and holy cow. (literally...cow) I was totally shocked at how different I look now, in a good way. It's really what I needed to get my head straight again. The fact..."
0.222222222222222,"3751196","i have decided that i am going to lose at least 20 pounds by the time school starts. as of last sunday, i have lost 4! i have been riding my bike and walking around my neighborhood, so far everything is going well. im sick of all of my friends (that are an average of 130 pounds) calling thems sel..."
0.222222222222222,"3761676","I talked to Mike last night. Mike says the hat should have worked, but since it didn't, we need to get serious. Mike told me he found out from Erika that Chelsea likes skaters with skills . I told Mike thats so ghetto, because I can kickflip and ollie almost as good as Matt, the last guy she date..."
0.2,"37616_3","My dad is taking pictures of his beer. He moves his glass around to get good lighting. He blinked in one, and we had to take better ones. He needed the perfect shot. Next time, he wants to take pictures of red wine."
0.288888888888889,"3761833","When the Prophet Muhammad, blessings and peace be upon his noble soul, conquered Mecca, not a single drop of blood was shed. Almost every prisoner was forgiven in the end, and each and every one of them, enlightened by the peace and mercy radiating from the faith, reverted to Islam. The very peop..."
0.266666666666667,"3770083","I am standing on the edge. The edge of what I'm not quite sure yet, but I can feel the gaping maw of something waiting to swallow me whole. I feel it there, yet I just stand here on the edge, looking around, checking out the weather, looking at the trees. Basically trying to look everywhere but i..."
0.488888888888889,"3771404","The leveraged buy out (LBO) and management buy out (MBO) are common tools of American business whereby an acquiring entity will purchase its target through a combination of debt and equity. No brilliance there right? The clever part, however, comes in where the target company (i.e. its assets) ar..."
0.222222222222222,"3792469","our national soccer team lost the semi finals in the european championship. although this has nothing to do with my study. this is some crazy thing with the country i live in. nobody believed they could get this far. because this wasn't the best team we ever had and the practice games really went..."
0.222222222222222,"3807999","I wrote some poetry while I was away for the last week, I decided it was worth putting here. I'm not saying I'm the best poet in the world... As usual, it's all pessimistic but then again that's the way I am oh, and I don't like naming poetry, too hard... why shall I love but never be loved? why ..."
0.4,"38169_0","The green dude was in the grass. As he moved to the pavement he noticed something. He moved towards the object. He got closer to the object. He ran away scared."
0.355555555555556,"38255_2","There was an event at a college with an information booth. Students where were pledging their support for an important issue. There was even ice cream at the event. The students were enthusiastic about the issue. There was even a speaker there."
0.266666666666667,"382b7d99b9658947ff1c559204280d96","Let's face it, when applying for a internet layout work, you always want to give to display your greatest foot ahead. It is that easy. Present the very best of your capabilities by exhibiting the greatest of you performs. I have the moment knowledgeable currently being turned down by not possessi..."
0.266666666666667,"3832265","I had a break during my math class and I have to write about the most amazing thing we spent 15 minutes talking about. 1. Cooking the Books 2. Fuzzy Numbers 3. History of Imaginary Numbers 4. Solutions starting with #1  Cooking the books: Knowingly providing incorrect information in a company's f..."
0.222222222222222,"3834464","haiyo...today the maths teacher nvr come..so shiok... got 4 periods free...lolx...hmm..heard tat i'll be representing my cca to receive some knid of shit on national day celebrations tat day..so ma fan..duno why muz come and pick...lidat later still muz come back for rehearsal...zhen shi de..yeah..."
0.222222222222222,"3837751","As many of you know I will be traveling to Europe this summer. I will be away from July 17th thru August 1st. I will be departing Miami International Airport at 7:00 PM aboard Swiss International Airlines, flight LX065. The aircraft is an Airbus A330-200, and when I arrive I will be aboard flight..."
0.222222222222222,"3838413","Somehow I thought about those days where I was at happiest. Where I'd feel so light-hearted and kinda full of myself. ... Those were the days I shared with my running companions back in jc. I thought about our training sessions. How I started out... The arms that swung like monkeys (which I think..."
0.444444444444444,"38386_1","The fog and reporters have both gathered on the docks. Sports fans and stars alike begin their ferry ride, amidst radio interviews. Baseball icons wave to passersby and fans. The ferry pulls out of the dock slowly, even still almost managing to tip some members of the crowd overboard. As they cross the river, fans have found other boats to join them, and show their support."
0.266666666666667,"3849677","We sit and pay a small fortune for gas each day and wonder what we can do about it. We hear supply and demand and then send food to the same people who want us to pay more each day for gas. I only have one question. Why? The same people who charge us what ever they want for thier oil, expect us t..."
0.311111111111111,"38529_0","There was a small party at the house. Several people were there and hung out. Everyone sat around and took pictures together. as the night went on everyone started to lay around. Even though everyone was supposed to be neat, someone did knock over a plant at the party."
0.244444444444444,"38553_0","Of course, the crowd is gathering for a meeting in a special location. It was time for the speaker to appear as a guest. He arrived at this important venue and spoke to the people He gave a speech during the session and the people sat down to hear him. After his speech, he posed for photographs with the attendees."
0.133333333333333,"3856856","it is official: i have no life. wednesday, i went to silks practice from 8-10am. we learned more to our routine (which is gay because miss staats made it up) and found out the theme this year is 'latino music'. oh, how fun it will be to see our 10-person marching band try to play latino. i went h..."
0.155555555555556,"3865293","As I enter my third year teaching at Independence High School, I have various technology experiences, but nothing extensive. I love technology, but take little initiative to learn about new programs available. I hope to learn enough to show my students how to use the internet in ways other than s..."
0.288888888888889,"3865339","This article was interesting in that it discussed the advantages and disadvantages of the Internet. I agree with a lot of what was said in the article about the use of the internet, the influeces it has on children, and the responsibilities of the schools to ensure students safe use of the intern..."
0.155555555555556,"38815","We had a night of fun. We gathered at an apartment and had some drinks. Some guy was thinking it'd be funny to put his head in a vice. A friend offered a sip of some ails. It was a good time, and we got goofy that night."
0.177777777777778,"3901881","I got stung by a hornet today. I cried. If I can't handle that kind of pain, how on Earth would I be able to do it?I ache for freedom yet I refuse to do it, I am not brave. I have the means to do it, but do I have the guts? No, I don't. That may be a good thing, it may not, but what can I do? mc,..."
0.266666666666667,"3902294","I had these ideas for a while now and so I decided to post them... : 'The lone knight stands on the tower watching the gloomy storm clouds in the distance' 'They watched the lone knight travel along the road, never to see him again' 'So after she left him, he traveled alone in the world, never to..."
0.2,"3907322","for my success picture i chose a picture of a graduation gown. i chose this because you achieved something you probably thought you couldnt. it also shows you worked hard to get where you are now. this picture symbolizes success,hard working and giving it 100%.#1) can COLLEGE really excell my tro..."
0.155555555555556,"3925061","... I don't know when I'll be back again...' Ok, yeah, actually I do. I'll be back late Monday night, but let's not spoil my good mood. I'm in a New York state of mind today and so not motivated to write much here. If you're looking for something to read, go check out  CHUD.com's awesome review o..."
0.444444444444444,"3932271","Okay... so maybe this thing is the new livejournal bandwagon. Who knows. Don't really care at this point. I'm far too lazy to maintain my own blog atm, so this is going to work just fine for me. I find myself wondering why I persist in this constant struggle with my shape. It seems like no matter..."
0.133333333333333,"3944847","Phew...Just finished my dinner...Today is a normal day for me again...Nothing special happened... Went to school , study , come back and sleep... Tomorrow will be the first day of trial examination and I am totally not ready yet... Not even a subject... Not even half a subject... Maybe because I ..."
0.4,"3953885","It's strange how one can wake up in a morning feeling that the day is going to be great, only to find that as each minute ticks, things slowly seem to get worse. Today is one of those days. Worse than just the average Monday feeling, I haven't felt any good until just now when I started to think ..."
0.266666666666667,"3956655","people of my blogg i will not be using blogger anymore i will be using xanga so... i'll see ya'll on my comments bye oh yeah! my xanga address is hey it's me again ... here is what i'm doing to today.... To start off i went to church and sat with becca after church i went to golden corral with th..."
0.177777777777778,"3956714","The Dancing Trees The blowing winds confound the trees Into blowing in every direction As gray clouds begin to gather And the sky darkens almost to black The storms descend in a fury of sound Thunder crashes as lightning flickers Rain pelts the thirsty canyons of soil While we stand outside, our ..."
0.355555555555556,"39600d4852b1e5cd00252ada5686cebd","As of this moment, AUD has stronger rates compared to USD. From .80 AUD last year to .90 AUD this year,the currency isn't falling but rather the USD is creating a return back.   Even though this can be happening, AUD is certainly additional superior than USD at now in time. This solely means that..."
0.311111111111111,"39699","Im interested in hearing the ideas from Rob Smith. He came to the hotel ready to proudly display his sketches. He plans on providing a great offer for the hotel guests. Now he was strapped for time so he touted his ideas for the town. His presentation was received well and people started thanking him for coming."
0.311111111111111,"3976393","So I'm in this hotel, and there's a sign on the bathroom wall: HELP SAVE MOTHER EARTH Every day, millions of gallons of water and tons of detergent are used toExpanders. My 15 year old daughter used the term in a tone that was not the least bit disparaging. As in, 'so-and-so has expanders'. For a..."
0.266666666666667,"3983558","hey ya'all. how are you doing? i am fine today. well i just wanted to tell everyone i talk to at least that i am leaving to go to wyoming. i might of told some of you and some of you might of already knew, but it was great telling you, cuz i hope my cousins think it's kinda cool that i'm coming u..."
0.177777777777778,"3985734","In honor of this bag's main color, I'm gonna post in bright green. Here's a story... A few months ago, there was a lil kitty who got a book called 'Stitch N Bitch: The Knitter's Handbook'. For the next two weeks, she kept flipping through, reading it like a novel. Sometimes, she even held off goi..."
0.177777777777778,"3986168","Last week I was Up North. We have a simmer house up in Pentwater. It is right by Ludington. Our family has a very long line up in Pentwater. My grandparents were raised there. Anyways, we have alot of people that now me and our family. My grandpa always tells me I have 50 grandparents there. It i..."
0.288888888888889,"3988394","As my life moves towards things I don't want. I feel myself drawing inward into me. Closing myself off from the outside world. Becoming quieter and quieter..friends aren't acting like true friends...love that can't be had...because we can't do distance. Not sure where I'm going to live for a mont..."
0.244444444444444,"3990524","ha!z.. todae waste lots of time in class cuz lookin for classes den will lend us deir ohp...search for so long n finalli 1/8 lend us deirs....den after schl heard tt cher is gg to spotcheck for books left underneath our desk n everyone was so kanjiong in tryin to hide it....but our class onli lef..."
0.4,"39c279b6a6ec993e29b40890f127d5e9","There are so many different ways that you can send traffic to your blog or website and one of the most affordable and simplest methods is blog commenting. By commenting on the right blog at the right time, you'll be able to get targeted traffic flowing in from the readers who read your comment, a..."
0.266666666666667,"3b69947ff2eb3bfad17d2a7622bd3b5a","Life as we all know is full of struggles and challenges. You may not always get what you want but never give up, there are more colorful days ahead. There is no greater gift than having life. As long as there is life there is hope."
0.288888888888889,"3b9ed383e8eec9c26cafe3f3bcd79416","You can aquire a wonderful low cost when you have such things as overall health, life, and property insurance using the same firm. If you decide to switch your vehicle insurance plan to another company rather than the one which manages your own home insurance coverage, your home insurance coverag..."
0.355555555555556,"3d34b37db7af3c1dc31c9f19f9ff0f7","The greatest challenge individuals who have opted for a meat or dairy totally free diet have is getting enough protein. Your system needs protein for healthy muscle tissue, immune system, cells and tissues and for the production of hormones. But, like anything else, it really is possible to overd..."
0.266666666666667,"3f25b222d9ced5b0f758ebdeb1334efc","apple itunes uninstall is most beneficial undertaken by possibly working with the ""Add / Eliminate Programs"" applet within your pc, or by utilizing a piece of application that is capable to get rid of it completely. We've located that this application is exceptionally engrained inside Windows, an..."
0.266666666666667,"3fa2bfb4fdf95c05ddc33de2c7498b21","I am so alike you In so many ways I know I'm just a copy That carries on the stains [Why] We make the same mistakes [Cause] We are one and the same [But] We leave behind the stain I cannot separate All the lies in me All that dies in me How can I live without you? [x2] I am your mirror image I'm ..."
0.266666666666667,"4012951","Sometimes I have a crazy notion that runs through my head. It's actually more like a recurring question that puzzles me at odd times and places but usually when I see some otherwise taken for granted ingenious invention. For example, it happened this past Sunday as I sat in an Emergency Room wait..."
0.155555555555556,"4032894","This seemed like a good idea at the time but now I find myself not sure what it is I want to include here. So....for the most part I am going to begin. This week has been challenging, last night was my 6th shift in a row and still one more to go before having 2 nights off. For the most part I enj..."
0.222222222222222,"4037808","yesterday was a blast...had so much fun tat i cant even begin to describe the feelin of it...it was unexpected tho...cant imagine how it all started or happened...just came on spontaneously u know wat i mean...well...all good outings r always unexpected n spontaneous...if its planned then half th..."
0.222222222222222,"4047512","I have become obsessed with this tattoo. I have always said that I would get a tattoo when I was 25 but have never really found one that I liked so much as I like this one. I've shown it to a few friends who all think it is pretty cool, so I think I am going to take the plunge (..."
0.222222222222222,"4064a8227880b651b98be3f9c4bcbf57","Just when you consider that you have last but not least found the profession of your dreams (or at the very least something that will pay out for the the vast majority of your bills), you realize that you are about to be laid off. On top rated of sensation that your earth is crashing all around y..."
0.222222222222222,"4081644","RPG. A Role Playing Game. Something done by folks who as a majority, not all - just most of them, have issues or excessive desires to play and escape the word around them. They have to evade reality as we generaly accept it and live out a happy and product alternative life through a character the..."
0.222222222222222,"4088797","July 27, 2004 5:27 PM I had my first and last encounter with cutting today. I just wanted to see...Why so many people do it...Does it help you forget. Well I was too stupid to think of using a razor blade(and I don't know if I even have one). So I used knives which didn't cut very deep. Since it ..."
0.222222222222222,"4096193","14:55 I dare not make that phone call. It shouldn't matter, and we all agreed it wouldnt, so why have i put it off so long? 20:00 Plucked up the energy. Rang singer - no answer.11:35 Found out the info. on tele, hour after hour watching, for a glimpse, and then what, what would i do, or have achi..."
0.444444444444444,"4105191","I do not harvest a deer every season. In fact, in the 12 years that I have deer hunted seriously, every season, and with great effort, I have taken a total of four deer. I consider myself a 'trophy hunter'. By that, I mean that each year I hunt for a buck that is 'better' than the last one I too..."
0.355555555555556,"4108651","noah  Everything I need to know about life, I learned from Noah's Ark... One : Don't miss the boat. Two : Remember that we are all in the same boat. Three: Plan ahead. It wasn't raining when Noah built the Ark. Four : Stay fit. When you're 600 yrs old, someone may ask you to build something big...."
0.488888888888889,"4109640","finished my first homemade ride today! Need for Speed: Underground... u can really taste the garden-grown goodness. i hope the southern public has a need for speed - 'cuz i got a need for their money! i'm actually impressed by the $50 video editing software i bought for the gig - it gives the ill..."
0.288888888888889,"4119658","Baby I still love you but that don’t mean much Despite the ways I’ve loved you you just can’t be touched I need to know, why you don’t love me back I need you so... Why do I keep hoping that someday you’ll change When matters of the heart just can’t be arranged I need to let go, I know you’ll nev..."
0.2,"4139452","Hey everyone what's up its been a couple days since I last posted anything and I figured now was as good as time as any since I won't be home for the next few days. Yeah thats right I won't be here cuz I will be stuck in some cottage in Geneva-On-The-Lake for a few days woohoo what a vacation**co..."
0.288888888888889,"4141228","Wow, yep I havent written in here in like two weeks atleast, but I'm not gonna try to put a shitload of stuff in here. I got my senior pictures back yesterday, and they're actually pretty good. Or atleast like 4 of em are... I'm hoping that I'll still be able to get professional ones, even though..."
0.2,"4142807","CHANGES I still don't know what I was waiting for And my time was running wild A million dead-end streets Every time I thought I'd got it made It seemed the taste was not so sweet So I turned myself to face me But I've never caught a glimpse Of how the others must see the faker I'm much too fast ..."
0.311111111111111,"4150189","...but at least I know it. This weekend I visited my parents to celebrate my mothers birthday and her new job. I arrived together with the message that my grandfather had died. Wednesday will be the funeral, so I'll have to travel again. My Grandfather was 86 Years old. I met him last time early ..."
0.288888888888889,"4162841","And I feel, so much depends on the weather So is it raining in your bedroom? And I see, that these are the eyes of disarray Would you even care? Stone Temple Pilots I’ve been listening to Core for the past few weeks, on and off. The critics dismissed STP’s first album as a mediocre Nirvana knocko..."
0.266666666666667,"4168492","What a wonderful day we had. We ventured to Six Flags over Georgia. It wasn't quite as I remember it when I was 20 years old...then again that was 16 years ago. I can remember when I went as a kid, it was huge and exciting and I wanted to do everything and there was never enough time. Now that I'..."
0.333333333333333,"4176561","well, here it is, august 21- just two days from my departure. i just wanted to let everyone know that i reached my $8000 goal and then some! it's very exciting. for the last few days i've been packing and unpacking, calling back and forth to other YAVs (those are other volunteers in the program) ..."
0.266666666666667,"4178158","I thought this whole having kids thingy was a good idea. I mean my parents did it, millions of people have done it, so it cannot be 'that' bad....Ha! I was hood-winked, hornswoggled, led astray! It is VERY difficult, mentally, and you end up bone weary physically. For example, my 3 year old has j..."
0.177777777777778,"4186134","You know, it's sad when you have all the time in the world (such as summer vacation), but you lack the discipline to keep up with all the general upkeep of thinks. For example, I've had a lot of free time, and I am so behind in things. That is the creed of the true procrastinator. I get mad at my..."
0.155555555555556,"4197874","My first day at school... I walked in and a lot of people hugged me and then i walked to my locker threw my stuff inside and went to find more people. After i was done messing around we had an asslembly and the teachers all ran in when they were announced and we all laughed at them and then i wen..."
0.222222222222222,"4204349","At least as far as customer service goes. I recently ran into problems w/ both online companies. A song I downloaded from Napster would not play correctly, as in, not at all! As you have to be a premium member in order to receive phone support, I filed my report online. After a few days of not he..."
0.355555555555556,"4208244","So YEAH!!! We were able to purchase the big kit for my hostess...so she can get started being a Passion Parties Consultant and doing what I am in about a week. She already has parties lined up. I'm so excited for her. The party went really well and was tons of fun. :-) I stuck the Glow Boy to the..."
0.355555555555556,"4213593","In the beginning, what great way to start a book! I could go back to the time where there was total void but maybe it would be better to start at, let there be light... For me the light didn't come on until I was in my thirty's, mid thirty's. I packed a few clothes and photo albums and the kids a..."
0.177777777777778,"4217058","Last night I jammed with Brian and Randy. (This is Jeff's band, minus Jeff, who got married Saturday and is busy.) Brian invited a singer/songwriter he'd never heard to come jam with us. JD, though a very sweet young woman, is a novice musician. She didn't get her guitar in tune. I suffer when I ..."
0.2,"4228481","today our orchestra had a car wash so i didn't eat AS much so today i ate: a plain bagel, half a mountain dew, grapes, half a peanut butter sandwich, a bite of a brownie, some dry apple jacks, some dry honey grahms, half a bowl of mac n cheese, and 2 or maybe 3 glasses of kool aidtoday i ate a ha..."
0.155555555555556,"4233165","Sorry for not updating last night, I was tired so I went to bed. I mean it isn't like anyone reads this anyways...but hey who knows, maybe I'll be famous, and someone will find it and make a book out of it. It'll put kids to sleep, but hey, I'll be makin moolah..HaHa...HEY! We all have dreams...l..."
0.266666666666667,"4243411","I live on Long Island and work in Manhattan. Since I'm not a total masochist, I choose to avoid driving into Manhattan. So I take the Long Island Rail Road, perhaps the world's most overpriced mode of transportation. I pay over $240 per month for a Rail Road and Subway pass. And there is talk tha..."
