"p_id","short_text","style","confidence","comments","data","consent","feedback","style_score","confidence_score","label","text_id","pred_gender","Submission id","Status","Custom study tncs accepted at","Started at","Completed at","Reviewed at","Archived at","Time taken","Completion code","Total approvals","Age","Sex","Ethnicity simplified","Country of birth","Country of residence","Nationality","Language","Student status","Employment status","URL","Gender"
"66f3fed9e931683984276fee","This week the location of the organization meeting was changed. It was dry, taking and reading stuff. The supervisors were stupid and I say stuff because I didn't give a lick of attention to the speakers during that meeting. They gave out participatory certificates that were not pretty rad. Pictures were snapped, but I quickly snuck out the back once my time was completed.","{'numeric': 2, 'label': 'Somewhat Feminine'}","{'numeric': 3, 'label': 'Moderately Confident. You felt reasonably sure of your judgment but had some doubts', 'full': '3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts'}",NA,"PASTEL","I agree","super challenging survey",2,3,"Female","30011","","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","It really snowe last night. I hope my ducks aren't cold. My sheep are just chillin. My tractor wont start today. I need to get more propane soon.","{'numeric': 5, 'label': 'Very Masculine'}","{'numeric': 3, 'label': 'Moderately Confident. You felt reasonably sure of your judgment but had some doubts', 'full': '3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts'}",NA,"PASTEL","I agree","super challenging survey",5,3,"Male","19480","","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","The rock formation was very pretty. A man takes a picture of the pretty rock formation. The man is really interesting in the color contrast in the rock. The rock formation had patches of greenery. The rock formation was by the sea.","{'numeric': 2, 'label': 'Somewhat Feminine'}","{'numeric': 3, 'label': 'Moderately Confident. You felt reasonably sure of your judgment but had some doubts', 'full': '3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts'}",NA,"PASTEL","I agree","super challenging survey",2,3,"Female","31896","","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","Two sisters had a great time on vacation.  First, they climbed up some very large rocks. Then they went to the beach and were playing in the sand. Their father and little sister joined them as they were digging in a tidepool to see what they could find. Their father showed them a little crab that was hiding in one of the tidepools. The crab carries his home on his back. One of the girls drew a picture in the sand of what she would look like if she carried her house on her back.","{'numeric': 1, 'label': 'Very Feminine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"PASTEL","I agree","super challenging survey",1,4,"Female","31810","","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","life's awsome when yur having fun and happy...but is it really all that worth it in the end?.... my answer to that is no.. and ill tell you why these 2 past years ive changed alot. I havent focused on God enuff, ive been just trying to live the life that everyone expects a teenage gurl to live. Hanging out with different people, some good and some bad, haveing fun and joking around...","{'numeric': 2, 'label': 'Somewhat Feminine'}","{'numeric': 3, 'label': 'Moderately Confident. You felt reasonably sure of your judgment but had some doubts', 'full': '3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts'}",NA,"BLOG","I agree","super challenging survey",2,3,"female","3490604","male","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","The dog was ready to go. A man walks past a parade. He sees a woman on a float dressed as a sea monster. Next, a group of men holding huge rocket launchers marched past. A few floats later, a woman dressed as a mermaid went by. Last, he was greeted by a performer dressed as a transformer who went through the crowd","{'numeric': 5, 'label': 'Very Masculine'}","{'numeric': 3, 'label': 'Moderately Confident. You felt reasonably sure of your judgment but had some doubts', 'full': '3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts'}",NA,"PASTEL","I agree","super challenging survey",5,3,"Male","12960","","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","For millions of years, our planet gave birth to different gemstones and crystals which our civilization found ways to make use of them. As an example, stone therapy was a person for the strategies most people found the advantages of such minerals to our entire body. They believe that the energies that transformed these minerals are stored in these stones and they believe that they can harness them for therapeutic.make a wish necklaceThousands of gemstones are being transformed and sold as wearable crystal energy. This is because some people believe in alternative forms of healing.","{'numeric': 1, 'label': 'Very Feminine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"PAN13-EN","I agree","super challenging survey",1,4,"male","18ebc7a2d6865ef6e5c86d2935187de3","female","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","You can have to most expensive and highest quality tools for doing anything, but if you are not competent with using them then your results will be substandard.There are so many varied and highly unique methods to be found with online business, such as immo 94 for example. Another very good point is the huge variation in results that can be observed across the board with a lot of methods.It does not matter about others who perform poorly, you need to pay attention to your self and how you perform.","{'numeric': 4, 'label': 'Somewhat Masculine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"PAN13-EN","I agree","super challenging survey",4,4,"male","18ed87fca06b8f86ba8de2de2d0837c1","female","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","hi guys im egyption amaricen i live in the state for 30 years but i do like to travell a lot and i do like to make friends from all over the world im very simple person i do like watch t.v nice moves i do like going to cinma eat out going to the beack i love the country side to nice and quite away from the city very pieace","{'numeric': 2, 'label': 'Somewhat Feminine'}","{'numeric': 3, 'label': 'Moderately Confident. You felt reasonably sure of your judgment but had some doubts', 'full': '3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts'}",NA,"PAN13-EN","I agree","super challenging survey",2,3,"male","191694dad24dff6773ffdc36e16c96f8","female","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","I had a wonderful day on Sunday, everyone made the day so so nice and then we went for a meal
","{'numeric': 1, 'label': 'Very Feminine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"PAN13-EN","I agree","super challenging survey",1,4,"male","191f6ba86bd8e13eabd486fcb4da0593","female","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","You are not what others say you are because you are way ahead of them.If they say you are a failure then you are a winner because you are the head and not the tail.If they say you are poor,then tell them you are rich for Christ supplies all your needs according to his riches in glory.If they say you are sick,tell them by the stripes of Jesus Christ you are healed.If they say you are not wise,tell them the fear of the Lord is the beginning of wisdom. If they say you are a nobody,tell them you are the apple of the Lord's eye,a holy nation,a royal priesthood.","{'numeric': 1, 'label': 'Very Feminine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"PAN13-EN","I agree","super challenging survey",1,4,"male","194941630fcd20f58801e098c67b73f1","male","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","Hi guys, am new hia.....dnt knw wer to start from...is dis like facebook??","{'numeric': 5, 'label': 'Very Masculine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"PAN13-EN","I agree","super challenging survey",5,4,"male","19851c589669b5c3859c05406bfad361","female","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","BEING HONEST HAS BEEN MY PRIDE SINCE BIRTH...... HIT ME UP IF YOU CARES TO KNOW MORE ABOUT ME...... FEEL FREE.....!!!!!","{'numeric': 5, 'label': 'Very Masculine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"PAN13-EN","I agree","super challenging survey",5,4,"male","1989e9234697c32c2faedc80db97993","female","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","Yepp Me Is Bored!_; ;SoOo If You Wanna Chat Then Leave Me A Msg Plz!_ ; ;Thank You Guys And Gurls!","{'numeric': 5, 'label': 'Very Masculine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"PAN13-EN","I agree","super challenging survey",5,4,"male","19e6293263968daa57a9d6ae143f6835","male","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","Hello lovely people, I want to introduce to you something that can go a long way in changing your financial status to a very comfortable state. What I'm introducing to you is a business that requires every partaker to be zealous about it, and it is very easy to do. It is known as network marketing, I know that the mention of the name network marketing has already turned you off because I know many people are not interested and think it is all scam.","{'numeric': 1, 'label': 'Very Feminine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"PAN13-EN","I agree","super challenging survey",1,4,"female","19ea517e6f1a75890fa41b040354fd22","male","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","wassup guys & gals ??? ; m interested in making a pen friend....preferably from some Third World country..can neone help ? ;","{'numeric': 4, 'label': 'Somewhat Masculine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"PAN13-EN","I agree","super challenging survey",4,4,"female","1a62280738b3b40a9de10b640ee6185f","male","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","You can shine, no matter what you're made of. Never give up in your doings. Keep faith and hope alive, and all your dreams and aspirations will become a reality one day!
Don't believe everything you hear or see. There are always 3 sides to every story: yours, theirs and the truth!
In life you will face lot of challenges and uphill battles that will try to stop you from achieving your dreams. Difficulties will arise that will make you stumble but don't let those difficulties make you crumble. Just be strong. Trials will knock you down but you can choose to get back up.","{'numeric': 1, 'label': 'Very Feminine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"PAN13-EN","I agree","super challenging survey",1,4,"female","1ad83f68d4b7014df76536cd277167d9","male","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","The art museum had exhibits made of wires. There were also exhibits made of plastic. Farther in there were paintings of landscapes. There were also flowers and oil paintings in the museum. Some of the paintings mimicked the flowers in real life.","{'numeric': 1, 'label': 'Very Feminine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"PASTEL","I agree","super challenging survey",1,4,"Female","31266","","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","I got dinner on the go for tonight. So I sat to have a tea adn relax. I checked the cooker to make sure it was set to slow cook. Then I got ready for my class. Off to taekwondo I go!!","{'numeric': 1, 'label': 'Very Feminine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"PASTEL","I agree","super challenging survey",1,4,"Female","30612","","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","So, last Friday on my birthday, my cat turned 11. Yes, his birthday falls on my birthday. Anyway, the part of how smart my cat is that I mentioned a couple of days ago. My cat came and got me because he wanted food, which is no different from any other time. I have an understanding with him that if there's significant food in his plate, he doesn't get any more (unless I'm leaving for the day or something — I'm not a total ogre);","{'numeric': 2, 'label': 'Somewhat Feminine'}","{'numeric': 3, 'label': 'Moderately Confident. You felt reasonably sure of your judgment but had some doubts', 'full': '3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts'}",NA,"BLOG","I agree","super challenging survey",2,3,"male","3445442","female","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","I can't breath or nothing... going to the doctor..... I hate this crap.... ah well... soemtimes, you gotta deal with it...
I have been sick for the past couple of days.. while, it has been raining the last couple of days... Coincidence?? hmmmm....","{'numeric': 2, 'label': 'Somewhat Feminine'}","{'numeric': 3, 'label': 'Moderately Confident. You felt reasonably sure of your judgment but had some doubts', 'full': '3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts'}",NA,"BLOG","I agree","super challenging survey",2,3,"male","3464451","female","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","Tonight I headed home on the bus and started to reflect on things, after a pretty good evening with one of my friends. I don't know what it is about the bus or the skytrain, but I always start to think about things when I am on either one of them. The same thing occurs when i go for long walks.","{'numeric': 2, 'label': 'Somewhat Feminine'}","{'numeric': 3, 'label': 'Moderately Confident. You felt reasonably sure of your judgment but had some doubts', 'full': '3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts'}",NA,"BLOG","I agree","super challenging survey",2,3,"male","3457177","male","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","hey diary ... today did nothing much in the office .. still waiting for ma visa to go uk .. hmm the news that i heard three weeks ago about me being booked for a job in uk (leeds to be precise) has gone from on cloud nine to shit might not be going ... the september 11 really has gave a lot of effects to ma working life .. been rejected a working visa to new york just because i got a 'bin' in the middle of ma name ...","{'numeric': 2, 'label': 'Somewhat Feminine'}","{'numeric': 3, 'label': 'Moderately Confident. You felt reasonably sure of your judgment but had some doubts', 'full': '3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts'}",NA,"BLOG","I agree","super challenging survey",2,3,"male","3445273","male","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","Hey! It's me again!!! I'm kinda bored eh. So mind as well write something in my blog. :) Uhm, Classes are fast-approaching. I'm excited about being a Campus Minister. Yeah!!!. But I don't want to wake up early!!! I'm looking forward in this school year.","{'numeric': 4, 'label': 'Somewhat Masculine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"BLOG","I agree","super challenging survey",4,4,"female","3467867","male","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","I am like sooo out of it today...i called alex at like 9:30 last night, and we talked until like 2 something in the morning...five hours of my non~stop babble, i don't understand how he puts up with it…","{'numeric': 5, 'label': 'Very Masculine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"BLOG","I agree","super challenging survey",5,4,"female","3464820","female","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","OMG i havn't writen in a long time. i'm at my grandmas and bored. so there. more later
lately i have been desprately lonely. i don't know why. i just keep thingking why don't i have more friends? why do i thinkinh that everyone has been up to fun stuff w/ out me? i'm probably just paranoied.","{'numeric': 4, 'label': 'Somewhat Masculine'}","{'numeric': 3, 'label': 'Moderately Confident. You felt reasonably sure of your judgment but had some doubts', 'full': '3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts'}",NA,"BLOG","I agree","super challenging survey",4,3,"female","3475178","female","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","okay, so apparently flogging molly is coming to philly august 6, 2004. they're going to be at the tweeter center i think... omfg if i don't get tickets, i will flippppppppp...and howard shore (lord of the rings music composer) is coming july 13? or something... i want to see that too... dammit, i want to see a lot of people this summer... annie lennox and sting are coming june 23, i think.. ahh, someone buy me flogging molly tickets... i don't think they're on sale yet.. they better not be... GRRR","{'numeric': 2, 'label': 'Somewhat Feminine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"BLOG","I agree","super challenging survey",2,4,"female","3469096","male","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","Insomnia is a bitch. I woke up at approximately 3:00 am and now it's 5:00 am. The big question - Do I bother to try to go to sleep again when I have to get up in a couple of hours anyway?? My usual pattern is that I'll fall into my eventual slumber, say 45 minutes before I have to wake up. I don't know why, but that 45 minutes is a very restful sleep. It's like the sleep fairies are teasing me by giving me a little snippet of the sleep I'm missing only to pluck it away right from under me. Curses to them!","{'numeric': 5, 'label': 'Very Masculine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"BLOG","I agree","super challenging survey",5,4,"female","3463708","female","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","NO!!!!!!!!!!!Diana didn't win!!!!!!!!!!!(sob! )I have to admit that i am a Diana DeGarmo fan. Diana DeGarmo rocks!She is .Her is just great.I even named my neopet after her!(chuckle! ) This is DiAnA_dE_gArMo. I liked Diana when I saw her singing,'My Heart Will Go On' .","{'numeric': 5, 'label': 'Very Masculine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"BLOG","I agree","super challenging survey",5,4,"female","3486596","female","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","aw man! for a while there i thought i was actually going to have a relationship for real . after all those pseudo-relationships, i was beginning to warm up to the idea of stabilizing my commitment potential. well, it ended as swiftly as it began.","{'numeric': 1, 'label': 'Very Feminine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"BLOG","I agree","super challenging survey",1,4,"female","3468759","female","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"66f3fed9e931683984276fee","I gave myself a break, just ride in the matt, no pressure and read the new book. Playing Michael Jackson on Mental FM, the song I am jamming to is Bad. I love that video and when the guy with the skates pulls the moonwalk......... We get to tao chic stands up and baaam! moon beam!!!!","{'numeric': 1, 'label': 'Very Feminine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"PAN13-EN","I agree","super challenging survey",1,4,"female","1ada101c47e38f972a7d1f71103cfc57","female","67a71fc472ca7bc6fd611448","APPROVED","Not Applicable",2025-02-08 09:11:44.273,2025-02-08 10:39:31.283,2025-02-08 10:39:34.213,2025-02-08 10:39:33.317144,5268,"C1DSW210",613,"53","Male","White","United States","United States","United States","English","No","Full-Time",NA,NA
"670d7c93f7e013eca9fb60e1",":'-(
urlLink The Science Fiction Museum and Hall of Fame How cool is that? A museum dedicated to Science Fiction. And it's in the city I live in too. Money is tight...but I might just have to become a urlLink member of this museum.
","{'numeric': 1, 'label': 'Very Feminine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"BLOG","I agree",NA,1,4,"male","3446946","male","67a73993d95f7282d1b888f1","APPROVED","Not Applicable",2025-02-08 11:01:57.279,2025-02-08 11:39:22.478,2025-02-08 11:39:27.338,2025-02-08 11:39:25.566416,2246,"C1DSW210",427,"43","Female","White","United States","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"670d7c93f7e013eca9fb60e1","Our family is making desserts. We have many different types. My cousin is here helping out too. My daughter thinks they're really tasty. The whole family enjoys them.","{'numeric': 3, 'label': 'Neutral'}","{'numeric': 3, 'label': 'Moderately Confident. You felt reasonably sure of your judgment but had some doubts', 'full': '3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts'}",NA,"PASTEL","I agree",NA,3,3,"Male","13163","","67a73993d95f7282d1b888f1","APPROVED","Not Applicable",2025-02-08 11:01:57.279,2025-02-08 11:39:22.478,2025-02-08 11:39:27.338,2025-02-08 11:39:25.566416,2246,"C1DSW210",427,"43","Female","White","United States","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"670d7c93f7e013eca9fb60e1","The woman was wearing a hairstyle that made her look like a baby chick. A lightbulb on the singer's costume was out, Another singer was a scanitly dressed girl clad in gold. As she sang she liked to stand closer to the audience. One guy snuck up on stage and walked close behind her.","{'numeric': 3, 'label': 'Neutral'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"PASTEL","I agree",NA,3,4,"Female","2901","","67a73993d95f7282d1b888f1","APPROVED","Not Applicable",2025-02-08 11:01:57.279,2025-02-08 11:39:22.478,2025-02-08 11:39:27.338,2025-02-08 11:39:25.566416,2246,"C1DSW210",427,"43","Female","White","United States","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"670d7c93f7e013eca9fb60e1","This hotel better be worth it. I know I cant affor this place. That dress cost as much as a small car. The dinner was fanc. I'm going to steal some of the teas before I leave.","{'numeric': 4, 'label': 'Somewhat Masculine'}","{'numeric': 3, 'label': 'Moderately Confident. You felt reasonably sure of your judgment but had some doubts', 'full': '3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts'}",NA,"PASTEL","I agree",NA,4,3,"Male","15050","","67a73993d95f7282d1b888f1","APPROVED","Not Applicable",2025-02-08 11:01:57.279,2025-02-08 11:39:22.478,2025-02-08 11:39:27.338,2025-02-08 11:39:25.566416,2246,"C1DSW210",427,"43","Female","White","United States","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
